final_sentence,label
aplikasi tidak dibuat buat memberikan solusimalah dibuat membuat emosi,negatif
sederhana membantu,positif
jangan berharap banyak aplikasi pemerintah mudah mudahan korupsi anggaran aplikasi dilaknat allah subhanahu wa taala,negatif
membantu mempermudah warga sekira,positif
membantu sekali buat legalitas usaha,positif
bagus aplikasinya mudah dimengerti,positif
aplikasi tidak gunakan sama sekali,negatif
aplikasi pemerintah begini buruk banget berapa kali masukkan alamat susah banget error membuat emosi,negatif
aplikasi tambah ribet tidak apin wabsetnya tidak,negatif
aplikasi tidak guna pemerintah sekarang januari aplikasi tidak diakses,negatif
nilai semua hubungan program pemerintah memajukan rakyat indonesia bagusterimakasih,positif
katanya mempermudah tetapi akhirnya daftar lewat situs web badan hukum,negatif
berguna buat pelaku usaha kecil,positif
sesuai pengalaman membuat nib ketika buat akun dibuat melalui web buat verifikasi dilakukan kantor dinas penanaman modal dan pelayanan terpadu satu pintu lokal siapkan meterai buat prosesnya gratis,positif
bantu kembalikan bagaikan dulu mudah tidak ribet,negatif
indonesia maju indonesia kuat indonesia makmur,positif
payah data kartu tanda penduduk npwp tidak benar tidak terdaftar aplikasi nyusai,negatif
loading screen tersendat sekelas aplikasi pemerintah seperti begini tertawa,negatif
amatiran pembuat aplikasinya error banyak buh,negatif
menit nib terbit terima kasih kian dipermudah,positif
buat perijinan kian mudah,positif
membantu buat usaha mikro kecil dan menengah tetapi kadang suka ganguan aplikasinya,positif
fungsinya aplikasi online single submission buat apakalau tidak digunakan membuat nib,negatif
aplikasi konyol tidak kaget biasa aplikasi pemerintah begini kualitasnya,negatif
tidak bisa login masuk nik terdaftar mengadu kemana,positif
tidak jelas error tidak niat membuat aplikasi web dia sama membuat emosi,negatif
sia sia aplikasi dounlod tidak buat nib aplikasi online single submission putar toko,negatif
membantu kami pelaku usaha mantap pak jokowi pak menteri bahlil,positif
menjadi mudah memangkas birokrasi perizinan memudahkan masyarakat membantu pemula buat berusaha,positif
updated sistem tidak melulu mana sekarang usaha mikro banget pakai persetujuan lingkungan susah banget,negatif
bantu perbaiki lgisya tidak bisa terbitkan nib tidak,negatif
bagaimana mau lanjut tidak mau daftar tepat tekan lanjut tidak bisapayah,negatif
tidak bisa daftar error kemarin lusa,negatif
tidak mudah digunakan ribet tanpa bantuan,negatif
aplikasi membantu pelaku usaha,positif
tidak lanjut buat proses pemilihan kbbli bug,negatif
membantu pelaku usaha kecil,positif
tolong vertifikasinya dipercepat,positif
baik tetapi susah unduh,positif
tutup aplikasi sampah lelah daftar tidak login,negatif
membantu kehidupan rakyat kecil terima kasih online single submission jaya maju indonesia aku,positif
aplikasi tidak jelas nomor telepon posisi nyaman benar tetap keterangan salah,negatif
aplikasi tidak berguna berulang login gagal,negatif
akan teratur praktis pastinya,negatif
isi pulsa mbanking daerah khusus ibukota saldo potong pulsa tidak masuk harap benahi baik pelayanan nya,negatif
tidak membuat aplikasi dia secara daring jangan berlagak mau membuat tidak gunanya habiskan paket,negatif
bantu perbaiki bug tidak membuat nib,negatif
semenjak perbarui tidak pakai,negatif
tidak membantu sama sekali mempersulit masyarakat,negatif
tidak membantu aplikasi buruk,negatif
mau cetak nib pilih unduh keterangan unduh berhasil tetapi tidak terdownload,negatif
ok banget membantu buat pengembangan usaha,positif
tidak mengubah data klbi dia mohon bantu,positif
error bantu diperbaiki,negatif
membantu pelaku usaha mikro kecil dan menengah buat mendapatkan nibterima kasih,positif
susah mengapa kasih gampang,negatif
aplikasinya bobrok mau pendaftaran loading,negatif
tidak daftar nibaplikasi tidak jelas,negatif
tidak log menyala lewat appbisanya lewat web,negatif
tidak aplikasi tidak web sama tidak gunakan live obrolan whatsapp payah jawab robot,negatif
membantu praktis kepada pelaku bisnis,positif
aplikasi tidak bermutu tidak jelas mau masuk susah amat error melulu,negatif
membantu administrasi,positif
bantu diperbaiki bugnya,negatif
tidak jelas ribet aplikasi nya bikin susah buat ijinini nama dia utungin makelar,negatif
alhandulilah aplikasinya memudahkan buat pengurusan izin usaha,positif
mau urus izin usaha agar bayar pajak namun aplikasi buruk,negatif
kerap menutup sendiri ketika buka menu,positif
tidak buat mendaftar nib bagaimana aplikasi,negatif
keluarkeluar mohon developer segera memperbaiki,negatif
susah sehabis perbarui padahal butuh banget buat pelaku usaha,negatif
mempermudah tetapi merpesulit aneh pilihan tidak,negatif
membantu mudah nomor ribet,positif
online single submission memang mambantuketika membutuhlan bidang usaha baru,positif
aplikasi tidak dilanjutkan permohonan baru isian bidang usaha padahal sesuai kbli,negatif
membantu pelaku usaha memperoleh izin usaha terima kasih,positif
gratis pasti susah coba pelicinnya pasti lancar,negatif
instagram katanya membuat nib mudah lewat handphone gagal coba membuat web ruwet aplikasi sekelas menteri seperti begini,negatif
tidak rekomendasi nomor tidak terdftar,negatif
aplikasi burik buruk error ketika daftar akun,negatif
habis updte mempersulit aplikasi tidak gunadisuru langsung link tetapi link kerap erorudah enakan kemarin lewat aplikasi simpel,negatif
aplikasi sampah heran memberikan bintang pasti buzzer,negatif
satu minggu mengajukan tidak tanggapan sedangkan pemerintah mau dia cepat padahal mau mengajukan buat sub pangkalan elpiji,negatif
tombol tidak bisa dipencet padahal aplikasi pemerintah,negatif
akses bagus cepat,positif
mudah cepat prosesnya,positif
ketika dibuka aplikasinya crash,negatif
banyak keluhan mengenai tidak log in tidak solusi permohonan maaf harap wajar kamu,negatif
simpel sederhana membantu jaya negara kesatuan republik indonesia aku salam indonesia maju,positif
bantu segera perbaiki sistemnya mau melakukan pembuatan nib tidak,negatif
mudah mudahan program dapat buka usaha nol jaminan sertifikat rumah buat kita semua berhasil jangan lupa bersyukur,positif
parah aplikasi tidak kebuka ketika isi data tempat usaha,negatif
terima kasih buat pemerintah mempermudah mengurus membuat perizinan usaha,positif
terima kasih kami pelaku usaha permudah buat membuat legalitas perizinan usaha membantu sekali,positif
tidak tahu daftar nib tanggal smapai tanggal tidak ada kejelasanyasusah,positif
cepat praktis nomor pungutan liar,positif
ok lahsangat cukup jelas semuanyaoss indonesiakereeen banget,positif
aplikasi tidak masuk buang uang rakyat,negatif
aplikasinya bagus cepat tanggap,positif
tidak buka aplikasi error,negatif
aplikasi bangkai kebanyakan korupsi anggaran membuat aplikasi mau reset password capcha bolak balik twrus,negatif
bagus mendukung,positif
mantap mudah mudahan bermanfaat buat seluruh rakyat amanah,positif
kacauuuuuuuu diweb tidak diaplikasi tidak kalian niat tidak bantu masyarakat bisanya korupsi makan uang haram kalian,negatif
ujunga makelar aplikasi tidak jelas pemerintah membuat ribet rakyatnya heran punya siu tidak guna balai desa perintah daftar lewat daring aplikasinya bagaikan biasa aplikasi pemerintah tahu kan kalian,negatif
mudah mudahan adanya aplikasi membantu usaha kecil bagaikan istri,positif
aplikasi menyarankanpakailah jasa makelar segala perkara,positif
di sini tidak unduh nib ketika unduh notifikasi unduh gagal pemecahannya bantu,negatif
aplikasi tidak guna website-nya tidak guna,negatif
mantap bagus aplikasinya,positif
pelayanan bagus baik cepat terima kasih,positif
sekarang kian mudah luar biasa indonesia,positif
alhamdulillah aplikasi membantu sekali trmksi,positif
membantu pengusaha kecil menengah,positif
ayo membuat aplikasi benerga klik alamat usaha,negatif
aplikasi kian lama kian tidak digunakan,negatif
pemerintah membuat aplikasi sepertinya tidak niat aplikasi sampah,negatif
tidak login pakai nomor handphone pakai nama pengguna padahal nama pengguna tidak dikasih maunya,negatif
pandanggak gunakan,negatif
cepat bagus,positif
ya susah banget login,positif
aplikasi tidak guna mau biat nib diarahkan situs web situs web disuruh unduh tidak jelas,negatif
bug tidak diakses,negatif
mau buat nib ribet amat buka web online single submission kan model mobile ribetin begini,negatif
bagus mudah izin usaha dia,positif
membantu proses permohonan izin,positif
alamat usaha beda kartu tanda penduduk tidak diproses kartu tanda penduduk beda provinsi ubah dukcapil lokal percumah berbasiskan daring ribet ribet ribet,negatif
memudahkan mengurus berbagai perizinan usaha,positif
error aplikasinya ketika digunakan,negatif
cekk bug kolom pengisian bidang usaha,negatif
bagus bagus online single submission bagus meski banyak hilang makelar berkas akhirnya,positif
alhamdulillah dapat lamaran kerja pertamanan,positif
pemerintah membuat aplikasi gubluk selamat menikmati uang rakyat,negatif
bagus kemarin sekarang mempersulit bukan kemajuan kemunduran,negatif
sistem baru perlu sosialisasi agar mudah digunakan,negatif
tidak dibuka close sendiri,negatif
membantu dunia usaha,positif
proses mudah cepat terima kasih,positif
sekarang susah ketika penerbitan usaha isinya draft blank putih tidak lanjutkan,negatif
membantu namun belum cara pendaftarannya,positif
bagus memudah sgalanya urus perizinan tanpa repot antre sees jasa makelar gratis tiss aman,positif
lambat tersesat sini mau ikut penerimaan pemadam kebakaran,negatif
terima kasih ossmudah digunakannib langsung terbit,positif
pendaftaran daring tidak,negatif
force close galaxy tab,negatif
alhamdulillah aplikasi membantu,positif
mudah mudahan baik guna mendukung pengusaha mikro kecil,positif
aplikasi error coba perbaiki,negatif
gagal padahal belum pernah mendaftar,negatif
buat akun tetapi tepat masukkan sandi salah padahal sama,negatif
mudah praktis,positif
tidak menu permohonan usaha mikro kecil dan menengah ataupun permohonan baru,negatif
mempermudah perkara kepada usaha mikro,positif
aplikasinya bagaimana bulan niv tidak pakai sayang amat mahal mahal,negatif
pendaftaran nib mudah memudahkan kita sebagai pelaku usaha usaha mikro kecil dan menengah,positif
susah bangaet aplikasinya banyak kendala,negatif
ribet verifikasi whatsapp verifikasi kode dia tidak whatsapp,negatif
aplikasi dia ringan proses pendaftaran dia cepat,positif
susah diunduh padahal tinggal cetak,negatif
buat membuat aplikasi diarahkan web tambah ribet,negatif
pernah beri bintangsekarang bintangkrn tanggapan baik keluhan,positif
dapat informasi lembang bandung acara dkpp jabar acara expo pangan membantu pelayanan stan di sana bagus pekerjaan ramah pelayamanan dia,positif
mudah buat cek awal new sebelum dia bagus banget membuat nib menit terbit,positif
daftar lewat web aplikasi sama error melulu,negatif
bagus tetapi tidak download,positif
susah buat cetak surat izin,positif
mau buat izin usaha usaha mikro kecil dan menengah mikro makanan minuman,positif
web paling buruk bermasalah,negatif
membantu berhasil,positif
subhanallah ribet amat orang niat baik mau disiplin administrasi tetapi sama pemerintah dibuat ribet,negatif
prosesnya mudah membantu,positif
mempermudah mengurus izin berusaha buat usaha kecil menengah bebas pungutan liar bagus pekerjaan,positif
gunanya unduh disuruh web tidak jelas,negatif
tidak guna bagaikan biasa aplikasi pemerintahan tidak benar,negatif
berguna mendukung usaha mikro kecil dan menengah,positif
kebiasaan aplikasi pemerintahan tidak busuk bug lambat,negatif
susah pahami kelewat ribet,negatif
buat perseorangan belum buat badan berharap mudah mudahan aplikasi untum badan,positif
aplikasi tidak jelas tetap buat nib lewat web,negatif
aplikasi perlu diperbaiki,negatif
pembuatan mudah membantu,positif
alhamdulillah kesabaran akhir dia nib download,positif
aplikasi pemerintah kentang anggaran sebesar gaban buatannya asalasalan,negatif
tidak setujuiselalu gagal validasi pernyataan mandiri,negatif
aplikasi bagaimana mau membuat nib mau isi borang tidak jelas error,negatif
internal server error bagaimana,negatif
puas benar benar tertolong buat izin usaha tidak perlu repot repot pergi kantor,positif
membantu bagi pengusaha baru mau memulai usaha,positif
aplikasinya tidak jalan kemarin lancar,positif
tidak daftar login,negatif
sampah menghabiskan anggaran draft tidak proses gagal validasi padahal ikuti instruksi,negatif
aplikasi tidak pakai buat nib ribet,negatif
simple elegant,positif
aplikasi sangat bodoh isinya bug,negatif
kebanyakan perubahan pembuatan nib buruk,negatif
waktu penerbitan surat usaha dia tidak mohon solusi,negatif
sistem dia tidak pernah benar sinkronisasi data tidak pernah jelas,negatif
pakai web buat mendaftarkan permohonan baru nib gagal pakai aplikasi,negatif
aplikasi membantu kami pengurusan izin usaha,positif
aplikasi membantu sekali buat pelaku usaha mikro kecil dan menengah,positif
menyebalkanmau daftar kode verifikasinya tidak muncul email,negatif
aplikasi cacat kebanyakan error,negatif
aplikasi milik pelat merah tidak kan beres,negatif
bantu daftar tetap tidak,negatif
aplikasi bukan dia membaik memperburuksampe pusing,negatif
mudah mudahan kian berhasil aplikasi membantu kami usaha mikro kecil dan menengah buat mendaftarkan usaha,positif
kata buatan pemerintahasuuuuuuu tidak fungsi,negatif
lalu buat aplikasi tidak guna seharusnya isi web,negatif
tidak jelas mau daftar gagal,negatif
tidak daftar akun error,negatif
aplikasi pemerintah memang pasti sampah,negatif
bagaimana mau membuat nib tidak,negatif
mau daftar tidak,negatif
aplikasi tidak fungsinya,negatif
terpaksa kasih bintang supaya baca kalian daftar siap incar pajak,positif
situs web aplikasi tidak guna,negatif
aplikasi uselesss mempersulit,negatif
susah gagal aneh,negatif
cara menambah produk dimana bolak balik tidak ketemu,negatif
aplikasinya kerap trouble pak,positif
aplikasi isinya bug,negatif
membantu bermanfaat,positif
daftar gagal,negatif
aplikasi crash dibuka tidak bisa,negatif
mau coba buat nib tidak bisapanduan tidak membantu,negatif
tidak daftar,negatif
membantu pelayanan dia cepat,positif
force close laman pengajuan nib,negatif
